area_terreno,area_construida,area_ocupada,ano_construcao,quantidade_pavimentos,valor_venal,valor_m2_construcao,bairro,valor_iptu_ano,area_privativa,vagas,quartos,banheiros,valor_condominio,valor_aluguel,preco,academia,cafe,farmacia,padaria,restaurantes,shopping,supermercado,area_comercial,area_industrial_logistico,area_outros,area_residencial,area_servico,caminhabilidade,metro_distancia,metro_linha,metro_estacao
1875,162,900,1975,14,541418,2139,BAIRRO003,2786.8,128,1,3,3,1310,3833,977904,17.0,8.0,1.0,5.0,13.0,0.0,4.0,5.26,0.0,6.15,77.79,10.8,Região Plana - Confortável para caminhar,1169.0,LINHA005,ESTACAO007
1500,112,1358,1996,17,427023,2139,BAIRRO003,1373.97,60,1,2,1,988,3365,577104,16.0,7.0,1.0,5.0,12.0,0.0,4.0,5.26,0.0,6.15,77.79,10.8,Região Plana - Confortável para caminhar,1201.0,LINHA005,ESTACAO007
1850,87,1640,1984,19,308056,2139,BAIRRO003,384.75699999999995,56,1,2,1,737,2540,520476,16.0,7.0,1.0,5.0,11.0,0.0,4.0,5.26,0.0,6.15,77.79,10.8,Região Plana - Confortável para caminhar,1227.0,LINHA005,ESTACAO007
1850,100,1640,1984,19,333715,2139,BAIRRO003,367.17400000000004,89,1,2,2,1171,4037,835338,16.0,7.0,1.0,5.0,11.0,0.0,4.0,5.26,0.0,6.15,77.79,10.8,Região Plana - Confortável para caminhar,1227.0,LINHA005,ESTACAO007
2328,305,469,1985,18,1390200,2497,BAIRRO003,9777.19,125,2,4,3,1702,6278,1255877,16.0,8.0,1.0,5.0,13.0,0.0,4.0,4.65,0.0,5.28,84.53,5.54,Região Plana - Confortável para caminhar,1168.0,LINHA005,ESTACAO007
2328,357,469,1985,18,1572610,2497,BAIRRO003,11380.7,143,3,4,3,1947,7182,1282747,16.0,8.0,1.0,5.0,13.0,0.0,4.0,4.65,0.0,5.28,84.53,5.54,Região Plana - Confortável para caminhar,1168.0,LINHA005,ESTACAO007
3102,263,2068,2008,18,1267060,2497,BAIRRO014,8229.69,133,3,3,3,1576,5889,1420188,21.0,7.0,2.0,3.0,19.0,0.0,0.0,17.01,0.58,11.48,49.21,21.73,Áreas planas ou com declividades muito suaves,1777.0,LINHA001,ESTACAO022
3102,388,2068,2008,18,1833990,2497,BAIRRO014,12890.7,212,4,4,4,2512,9387,2852860,21.0,7.0,2.0,3.0,19.0,0.0,0.0,17.01,0.58,11.48,49.21,21.73,Áreas planas ou com declividades muito suaves,1777.0,LINHA001,ESTACAO022
515,122,400,1960,11,279124,2139,BAIRRO014,1320.32,90,1,3,2,1300,2604,589252,23.0,8.0,2.0,3.0,19.0,0.0,0.0,17.01,0.58,11.48,49.21,21.73,Áreas planas ou com declividades muito suaves,1812.0,LINHA001,ESTACAO022
460,144,300,1972,9,422582,2139,BAIRRO014,1358.09,119,1,3,2,1163,3000,845005,23.0,8.0,2.0,3.0,19.0,0.0,0.0,17.01,0.58,11.48,49.21,21.73,Áreas planas ou com declividades muito suaves,1817.0,LINHA001,ESTACAO022
460,193,300,1972,9,566644,2139,BAIRRO014,2894.39,120,1,3,2,1173,3025,734325,23.0,8.0,2.0,3.0,19.0,0.0,0.0,17.01,0.58,11.48,49.21,21.73,Áreas planas ou com declividades muito suaves,1817.0,LINHA001,ESTACAO022
995,294,711,2003,9,1127710,2139,BAIRRO014,6734.44,150,3,3,3,2600,5255,1275920,21.0,4.0,1.0,2.0,14.0,0.0,2.0,3.9,0.0,4.57,87.22,4.31,Região com ruas íngremes,1766.0,LINHA003,ESTACAO016
995,322,711,2003,9,1231460,2139,BAIRRO014,7542.61,260,3,4,5,4507,9109,2195029,21.0,4.0,1.0,2.0,14.0,0.0,2.0,3.9,0.0,4.57,87.22,4.31,Região com ruas íngremes,1766.0,LINHA003,ESTACAO016
648,70,480,1972,13,166721,2139,BAIRRO014,758.925,55,0,2,1,500,1799,388863,23.0,4.0,1.0,1.0,22.0,0.0,2.0,3.9,0.0,4.57,87.22,4.31,Região com ruas íngremes,1831.0,LINHA003,ESTACAO016
648,107,480,1972,13,255310,2139,BAIRRO014,77.1573,70,0,2,1,636,2290,440305,23.0,4.0,1.0,1.0,22.0,0.0,2.0,3.9,0.0,4.57,87.22,4.31,Região com ruas íngremes,1831.0,LINHA003,ESTACAO016
1277,288,1277,2001,19,1173260,2497,BAIRRO014,7927.17,148,3,3,4,1760,4934,1308531,25.0,4.0,1.0,2.0,25.0,0.0,2.0,3.51,0.0,6.36,84.8,5.33,Região com ruas íngremes,1906.0,LINHA003,ESTACAO016
1650,178,1307,1997,19,725389,2497,BAIRRO014,4315.32,98,2,3,2,1176,3267,933796,29.0,3.0,1.0,4.0,29.0,0.0,2.0,5.06,0.01,6.31,79.75,8.87,Região com ruas íngremes,1382.0,LINHA003,ESTACAO017
1650,292,1307,1997,19,1259090,2497,BAIRRO014,8342.29,200,3,3,4,2400,6667,1772832,29.0,3.0,1.0,4.0,29.0,0.0,2.0,5.06,0.01,6.31,79.75,8.87,Região com ruas íngremes,1382.0,LINHA003,ESTACAO017
500,150,300,1976,11,428394,2139,BAIRRO014,1439.31,82,1,2,2,1009,3064,622548,31.0,3.0,1.0,4.0,29.0,0.0,2.0,5.06,0.01,6.31,79.75,8.87,Região com ruas íngremes,1405.0,LINHA003,ESTACAO017
1200,260,432,1990,19,1092220,3092,BAIRRO014,7643.92,140,2,3,4,1724,3990,982408,31.0,3.0,1.0,4.0,29.0,0.0,2.0,5.06,0.01,6.31,79.75,8.87,Região com ruas íngremes,1418.0,LINHA003,ESTACAO017
1200,465,432,1990,19,1912520,3092,BAIRRO014,15207.1,277,3,3,3,3411,7895,3067595,31.0,3.0,1.0,4.0,29.0,0.0,2.0,5.06,0.01,6.31,79.75,8.87,Região com ruas íngremes,1418.0,LINHA003,ESTACAO017
900,267,687,2010,20,1241800,2497,BAIRRO014,7948.15,140,2,3,3,1988,6315,748826,27.0,8.0,1.0,4.0,35.0,0.0,2.0,3.02,0.02,5.89,81.99,9.07,Região com ruas íngremes,1463.0,LINHA003,ESTACAO017
900,419,687,2010,20,1884570,2497,BAIRRO014,13263.1,264,3,3,2,3749,11908,3469669,27.0,8.0,1.0,4.0,35.0,0.0,2.0,3.02,0.02,5.89,81.99,9.07,Região com ruas íngremes,1463.0,LINHA003,ESTACAO017
1000,141,800,1966,4,345143,2139,BAIRRO014,1682.19,75,1,2,2,354,2431,603116,27.0,8.0,1.0,5.0,33.0,0.0,2.0,2.79,0.02,7.19,82.35,7.64,Região com ruas íngremes,1482.0,LINHA003,ESTACAO017
800,253,720,1999,12,910565,2139,BAIRRO014,5185.73,125,3,4,4,2395,5031,1007008,28.0,8.0,1.0,5.0,33.0,0.0,2.0,2.79,0.02,7.19,82.35,7.64,Região com ruas íngremes,1497.0,LINHA003,ESTACAO017
800,415,720,1999,12,1473160,2139,BAIRRO014,9421.21,236,3,5,3,4522,9499,2070309,28.0,8.0,1.0,5.0,33.0,0.0,2.0,2.79,0.02,7.19,82.35,7.64,Região com ruas íngremes,1497.0,LINHA003,ESTACAO017
600,183,497,2011,12,716355,2139,BAIRRO014,3819.47,63,2,1,1,1122,3742,669621,26.0,8.0,1.0,5.0,34.0,0.0,2.0,2.79,0.02,7.19,82.35,7.64,Região com ruas íngremes,1514.0,LINHA003,ESTACAO017
500,122,163,1987,9,456863,2139,BAIRRO014,2216.7,52,1,1,1,720,2632,482089,26.0,8.0,1.0,5.0,34.0,0.0,2.0,2.79,0.02,7.19,82.35,7.64,Região com ruas íngremes,1518.0,LINHA003,ESTACAO017
2250,547,1742,2008,28,2958220,3092,BAIRRO006,24638.0,296,5,4,6,3000,11796,5248587,10.0,4.0,2.0,1.0,15.0,0.0,0.0,3.16,0.05,4.42,71.87,20.51,Áreas planas ou com declividades muito suaves,1378.0,LINHA003,ESTACAO009
2250,742,1742,2008,28,4429910,3599,BAIRRO006,41197.1,520,5,5,6,5270,20723,9178863,10.0,4.0,2.0,1.0,15.0,0.0,0.0,3.16,0.05,4.42,71.87,20.51,Áreas planas ou com declividades muito suaves,1378.0,LINHA003,ESTACAO009
2505,618,1671,2012,27,4462740,3599,BAIRRO006,38514.3,362,5,4,5,4783,13276,6294559,7.0,5.0,2.0,1.0,13.0,0.0,0.0,5.06,0.31,13.27,73.01,8.35,Região Plana - Confortável para caminhar,1533.0,LINHA003,ESTACAO009
2505,775,1671,2012,27,5355070,3599,BAIRRO006,47774.5,536,7,4,6,7082,19657,9320121,7.0,5.0,2.0,1.0,13.0,0.0,0.0,5.06,0.31,13.27,73.01,8.35,Região Plana - Confortável para caminhar,1533.0,LINHA003,ESTACAO009
10000,146,1059,1980,20,577601,2139,BAIRRO013,3591.67,70,1,2,2,1595,4261,659021,11.0,14.0,1.0,2.0,12.0,0.0,0.0,9.12,0.36,1.79,38.46,50.27,Região Plana - Confortável para caminhar,1940.0,LINHA005,ESTACAO013
10000,240,1059,1980,20,947911,2139,BAIRRO013,6512.13,125,1,2,3,2848,7609,1152372,11.0,14.0,1.0,2.0,12.0,0.0,0.0,9.12,0.36,1.79,38.46,50.27,Região Plana - Confortável para caminhar,1940.0,LINHA005,ESTACAO013
1609,142,1477,2006,24,473912,2139,BAIRRO011,2441.01,82,2,3,2,681,3666,714016,18.0,7.0,1.0,3.0,20.0,0.0,2.0,7.72,0.36,3.66,78.4,9.86,Região com leve declive,587.0,LINHA004,ESTACAO004
1609,278,1477,2006,24,922258,2139,BAIRRO011,5500.85,165,3,3,2,1370,7377,1233044,18.0,7.0,1.0,3.0,20.0,0.0,2.0,7.72,0.36,3.66,78.4,9.86,Região com leve declive,587.0,LINHA004,ESTACAO004
525,100,490,1974,15,537312,2139,BAIRRO002,2552.21,70,0,2,1,1132,3226,612910,14.0,5.0,0.0,5.0,7.0,1.0,2.0,10.99,0.0,2.73,74.99,11.29,Região Plana - Confortável para caminhar,1160.0,LINHA003,ESTACAO003
525,116,490,1974,15,624247,2139,BAIRRO002,3110.3,78,0,2,2,1261,3595,650044,14.0,5.0,0.0,5.0,7.0,1.0,2.0,10.99,0.0,2.73,74.99,11.29,Região Plana - Confortável para caminhar,1160.0,LINHA003,ESTACAO003
620,198,205,1971,15,970385,2497,BAIRRO002,5666.3,150,1,3,2,2435,3990,1283657,14.0,6.0,0.0,4.0,6.0,1.0,2.0,13.44,0.0,2.71,69.83,14.01,Região Plana - Confortável para caminhar,1179.0,LINHA003,ESTACAO003
980,396,490,1972,18,2041760,3092,BAIRRO002,14306.5,343,2,3,5,3937,10974,1040381,14.0,7.0,1.0,4.0,6.0,1.0,2.0,10.99,0.0,2.73,74.99,11.29,Região Plana - Confortável para caminhar,1146.0,LINHA003,ESTACAO003
980,444,490,1972,18,2264480,3092,BAIRRO002,16382.0,395,4,3,3,4534,12638,5578475,14.0,7.0,1.0,4.0,6.0,1.0,2.0,10.99,0.0,2.73,74.99,11.29,Região Plana - Confortável para caminhar,1146.0,LINHA003,ESTACAO003
794,324,635,2008,20,1969620,2497,BAIRRO002,13511.2,178,3,3,4,2942,15000,3241136,13.0,7.0,1.0,2.0,8.0,1.0,2.0,10.99,0.0,2.73,74.99,11.29,Região Plana - Confortável para caminhar,1156.0,LINHA003,ESTACAO003
794,393,635,2008,20,2506660,2497,BAIRRO002,18076.0,280,3,3,4,4628,23596,5631789,13.0,7.0,1.0,2.0,8.0,1.0,2.0,10.99,0.0,2.73,74.99,11.29,Região Plana - Confortável para caminhar,1156.0,LINHA003,ESTACAO003
7500,275,2821,1976,22,1141940,2497,BAIRRO005,7236.79,175,2,3,3,1458,7783,2400000,5.0,6.0,1.0,5.0,17.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1677.0,LINHA002,ESTACAO010
7500,353,2821,1976,22,1443940,3092,BAIRRO005,10378.2,220,2,3,3,1833,9784,1998338,5.0,6.0,1.0,5.0,17.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1677.0,LINHA002,ESTACAO010
2000,546,500,1970,13,3582080,3092,BAIRRO005,28212.7,440,2,2,2,4959,13942,6087830,5.0,4.0,1.0,5.0,19.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1738.0,LINHA002,ESTACAO010
1000,250,250,1970,17,913529,2497,BAIRRO005,5490.96,186,1,3,3,2428,6500,1765347,5.0,3.0,1.0,5.0,19.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1744.0,LINHA002,ESTACAO010
1000,258,250,1970,17,925531,2497,BAIRRO005,5595.66,190,1,3,2,2480,6640,1753130,5.0,3.0,1.0,5.0,19.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1744.0,LINHA002,ESTACAO010
297,168,234,1974,14,861448,2139,BAIRRO005,4648.62,110,2,3,2,1992,5149,747040,6.0,4.0,1.0,6.0,23.0,0.0,0.0,5.77,0.0,2.3,80.77,11.17,Região Plana - Confortável para caminhar,1784.0,LINHA002,ESTACAO010
837,206,500,1975,17,1098990,2497,BAIRRO005,6510.84,180,2,2,3,2294,8975,1051890,5.0,3.0,1.0,5.0,19.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1761.0,LINHA002,ESTACAO010
837,408,500,1975,17,2400810,3092,BAIRRO005,17553.7,354,2,3,4,4512,17651,4552510,5.0,3.0,1.0,5.0,19.0,0.0,0.0,9.2,0.02,24.67,51.0,15.11,Região Plana - Confortável para caminhar,1761.0,LINHA002,ESTACAO010
989,213,300,1973,14,1583030,2497,BAIRRO005,9962.93,130,2,3,3,2464,7662,1718577,6.0,3.0,1.0,6.0,22.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1821.0,LINHA002,ESTACAO010
989,200,300,1973,14,1481970,2497,BAIRRO005,9200.41,160,2,3,4,3033,9430,2665531,6.0,3.0,1.0,6.0,22.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1821.0,LINHA002,ESTACAO010
348,157,200,1970,12,919702,2497,BAIRRO005,5396.75,130,1,3,2,2396,5716,1443613,6.0,3.0,1.0,7.0,23.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1850.0,LINHA002,ESTACAO010
348,180,200,1974,12,943016,2497,BAIRRO005,5416.63,135,1,3,3,2488,5936,1286440,6.0,3.0,1.0,7.0,23.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1850.0,LINHA002,ESTACAO010
2259,704,466,1999,25,5135290,3599,BAIRRO005,46575.2,465,5,4,7,6913,12683,4967835,5.0,3.0,1.0,7.0,21.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1876.0,LINHA002,ESTACAO010
2259,1057,466,1999,25,7686630,3599,BAIRRO005,72067.7,503,5,4,5,7478,13719,6692474,5.0,3.0,1.0,7.0,21.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1876.0,LINHA002,ESTACAO010
10112,245,8854,1992,27,1243350,2497,BAIRRO005,7876.9,144,2,3,4,1594,10000,1237698,4.0,3.0,1.0,5.0,16.0,0.0,0.0,3.99,0.0,23.77,70.31,1.92,Região Plana - Confortável para caminhar,1802.0,LINHA002,ESTACAO010
10112,271,8854,1992,27,1380040,2497,BAIRRO005,8958.54,170,2,3,5,1882,11806,2980391,4.0,3.0,1.0,5.0,16.0,0.0,0.0,3.99,0.0,23.77,70.31,1.92,Região Plana - Confortável para caminhar,1802.0,LINHA002,ESTACAO010
1767,735,497,1976,15,5275710,3599,BAIRRO005,44678.6,475,3,4,4,7376,12939,5077871,4.0,3.0,1.0,6.0,18.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1883.0,LINHA002,ESTACAO010
1228,441,222,1988,15,3669300,3092,BAIRRO005,29264.6,200,3,3,4,3431,10088,3737968,2.0,4.0,1.0,6.0,13.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1923.0,LINHA002,ESTACAO010
1228,674,222,1988,15,5802360,3599,BAIRRO005,50622.0,400,6,4,4,6862,20176,7540107,2.0,4.0,1.0,6.0,13.0,0.0,0.0,6.38,0.0,3.81,80.08,9.73,Região Plana - Confortável para caminhar,1923.0,LINHA002,ESTACAO010
3000,1767,2370,2014,20,12785200,3599,BAIRRO005,121711.0,822,11,5,8,5851,12270,12785200,2.0,4.0,1.0,6.0,13.0,0.0,0.0,3.99,0.0,23.77,70.31,1.92,Região Plana - Confortável para caminhar,1913.0,LINHA002,ESTACAO010
2330,843,457,1988,14,9461710,3599,BAIRRO005,83545.2,437,4,4,5,5891,12249,9461710,1.0,3.0,1.0,6.0,7.0,0.0,0.0,5.44,0.0,2.35,82.14,10.07,Região Plana - Confortável para caminhar,1979.0,LINHA002,ESTACAO010
2265,836,408,1988,13,9115720,3599,BAIRRO005,82713.5,428,5,4,7,6444,11879,5341371,1.0,3.0,1.0,6.0,9.0,0.0,0.0,5.44,0.0,2.35,82.14,10.07,Região Plana - Confortável para caminhar,1982.0,LINHA002,ESTACAO010
1500,84,1350,2004,25,368326,2497,BAIRRO008,1923.88,40,1,1,1,675,2916,497731,22.0,11.0,4.0,4.0,18.0,0.0,1.0,8.38,0.44,5.01,65.13,21.03,Região Plana - Confortável para caminhar,1911.0,LINHA005,ESTACAO007
1500,114,1350,2004,25,498610,2497,BAIRRO008,2729.15,58,1,2,1,979,4228,658165,22.0,11.0,4.0,4.0,18.0,0.0,1.0,8.38,0.44,5.01,65.13,21.03,Região Plana - Confortável para caminhar,1911.0,LINHA005,ESTACAO007
920,172,206,1982,19,618480,2139,BAIRRO013,3414.83,105,2,3,1,1410,4172,931785,19.0,12.0,4.0,4.0,14.0,0.0,0.0,16.39,2.83,8.66,64.88,7.23,Região Plana - Confortável para caminhar,1878.0,LINHA005,ESTACAO007
769,379,249,1991,17,1941890,3092,BAIRRO015,14643.2,204,3,4,5,4090,12215,2919286,34.0,19.0,2.0,9.0,44.0,0.0,0.0,8.93,0.11,5.83,53.72,31.41,Região Plana - Confortável para caminhar,1998.0,LINHA002,ESTACAO010
672,263,184,1990,17,1333810,3092,BAIRRO015,9455.39,165,3,4,4,2483,6718,1750794,34.0,17.0,2.0,9.0,44.0,0.0,0.0,6.44,0.0,5.95,46.34,41.27,Região Plana - Confortável para caminhar,1997.0,LINHA002,ESTACAO010
672,445,184,1990,17,2216380,3092,BAIRRO015,17540.4,343,3,4,4,5162,13965,4517356,34.0,17.0,2.0,9.0,44.0,0.0,0.0,6.44,0.0,5.95,46.34,41.27,Região Plana - Confortável para caminhar,1997.0,LINHA002,ESTACAO010
713,132,540,1971,10,508050,2139,BAIRRO015,2517.64,120,1,2,3,1476,3627,1202817,34.0,19.0,2.0,12.0,46.0,0.0,0.0,8.93,0.11,5.83,53.72,31.41,Região Plana - Confortável para caminhar,1979.0,LINHA002,ESTACAO010
713,180,540,1971,10,693246,2139,BAIRRO015,1864.12,160,1,3,3,1968,4836,1427891,34.0,19.0,2.0,12.0,46.0,0.0,0.0,8.93,0.11,5.83,53.72,31.41,Região Plana - Confortável para caminhar,1979.0,LINHA002,ESTACAO010
1651,310,642,1987,17,1394280,2497,BAIRRO015,9538.81,198,3,4,4,2574,8100,2965667,34.0,15.0,2.0,8.0,43.0,0.0,0.0,6.44,0.0,5.95,46.34,41.27,Região Plana - Confortável para caminhar,1972.0,LINHA002,ESTACAO010
1601,343,639,1978,15,1502020,2497,BAIRRO015,10355.5,221,2,3,5,3300,8872,2875000,34.0,17.0,2.0,11.0,47.0,0.0,0.0,8.93,0.11,5.83,53.72,31.41,Região Plana - Confortável para caminhar,1946.0,LINHA002,ESTACAO010
1601,506,639,1978,15,2453620,3092,BAIRRO015,19486.1,225,2,3,3,3360,9033,3286340,34.0,17.0,2.0,11.0,47.0,0.0,0.0,8.93,0.11,5.83,53.72,31.41,Região Plana - Confortável para caminhar,1946.0,LINHA002,ESTACAO010
897,405,264,1989,15,2175210,3092,BAIRRO015,16607.3,259,3,4,4,3328,10346,3253255,33.0,17.0,2.0,9.0,45.0,0.0,0.0,6.44,0.0,5.95,46.34,41.27,Região Plana - Confortável para caminhar,1922.0,LINHA002,ESTACAO010
601,91,222,1977,11,357330,2139,BAIRRO015,1678.4,50,1,1,1,817,2000,439377,33.0,16.0,2.0,11.0,46.0,0.0,0.0,8.93,0.11,5.83,53.72,31.41,Região Plana - Confortável para caminhar,1911.0,LINHA002,ESTACAO010
1210,204,450,1981,17,815324,2497,BAIRRO008,4836.85,150,2,4,3,1700,6992,1877952,7.0,0.0,0.0,5.0,22.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1892.0,LINHA005,ESTACAO007
1210,408,450,1981,17,2313880,3092,BAIRRO008,16948.9,350,3,4,4,3967,16315,6163396,7.0,0.0,0.0,5.0,22.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1892.0,LINHA005,ESTACAO007
685,142,340,1985,13,603952,2139,BAIRRO008,3092.82,75,1,2,2,1283,3582,683450,6.0,0.0,0.0,4.0,21.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1894.0,LINHA005,ESTACAO007
685,266,340,1985,13,1083040,2139,BAIRRO008,6294.94,138,2,2,3,2361,6591,1230699,6.0,0.0,0.0,4.0,21.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1894.0,LINHA005,ESTACAO007
2134,502,596,1982,16,2272560,3092,BAIRRO008,18055.7,262,3,4,3,3312,14500,3780714,7.0,2.0,0.0,4.0,20.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1909.0,LINHA005,ESTACAO007
2134,784,596,1982,16,3668420,3599,BAIRRO008,33469.8,540,3,4,3,6826,29885,10813479,7.0,2.0,0.0,4.0,20.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1909.0,LINHA005,ESTACAO007
966,392,966,2004,13,2176620,3092,BAIRRO008,16810.3,212,4,4,4,4600,13500,2089555,6.0,2.0,0.0,3.0,18.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1942.0,LINHA005,ESTACAO007
966,660,966,2004,13,3952540,3599,BAIRRO008,36133.4,419,6,4,4,9092,26682,4189692,6.0,2.0,0.0,3.0,18.0,0.0,0.0,7.23,0.01,2.51,64.92,25.33,Áreas planas ou com declividades muito suaves,1942.0,LINHA005,ESTACAO007
1319,162,910,1988,17,597207,2497,BAIRRO014,3435.31,108,2,3,3,887,3533,830440,5.0,1.0,0.0,2.0,13.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1992.0,LINHA001,ESTACAO019
1319,201,910,1988,17,741183,2497,BAIRRO014,4472.48,110,2,3,2,903,3598,943224,5.0,1.0,0.0,2.0,13.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1992.0,LINHA001,ESTACAO019
1000,144,300,1981,17,551096,2139,BAIRRO014,2662.41,94,2,3,2,1040,3425,743215,6.0,1.0,0.0,3.0,15.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1961.0,LINHA001,ESTACAO019
500,128,400,1964,9,331572,2139,BAIRRO014,1542.82,92,0,3,2,1032,2634,617509,7.0,1.0,0.0,3.0,15.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1984.0,LINHA001,ESTACAO019
900,154,235,1984,14,547306,2139,BAIRRO014,2690.38,103,2,3,3,950,3339,798959,7.0,1.0,0.0,3.0,15.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1981.0,LINHA001,ESTACAO019
900,284,235,1984,14,1012350,2139,BAIRRO014,5711.36,180,2,3,4,1660,5835,1490270,7.0,1.0,0.0,3.0,15.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1981.0,LINHA001,ESTACAO019
1250,87,600,1962,13,294913,2139,BAIRRO014,224.303,70,0,2,2,767,2238,510256,7.0,1.0,0.0,3.0,15.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1972.0,LINHA001,ESTACAO019
1250,110,600,1962,13,362456,2139,BAIRRO014,1675.19,74,1,2,2,811,2366,547619,7.0,1.0,0.0,3.0,15.0,0.0,1.0,6.13,0.49,3.54,86.75,3.08,Região com ruas íngremes,1972.0,LINHA001,ESTACAO019
300,113,262,1971,8,287211,2139,BAIRRO014,1354.39,88,2,2,2,800,2172,547186,7.0,1.0,0.0,3.0,14.0,0.0,1.0,7.13,0.0,4.4,85.13,3.35,Região com ruas íngremes,1941.0,LINHA001,ESTACAO019
1400,171,251,1982,12,647885,2139,BAIRRO014,3675.3,107,2,3,3,1300,3300,737437,8.0,1.0,0.0,2.0,13.0,0.0,1.0,7.13,0.0,4.4,85.13,3.35,Região com ruas íngremes,1936.0,LINHA001,ESTACAO019
723,89,360,1971,13,232152,2139,BAIRRO014,1058.55,80,1,2,3,703,2600,557317,8.0,1.0,1.0,2.0,12.0,0.0,1.0,7.13,0.0,4.4,85.13,3.35,Região com ruas íngremes,1941.0,LINHA001,ESTACAO019
723,134,360,1971,13,349239,2139,BAIRRO014,939.762,92,1,2,1,808,2990,769994,8.0,1.0,1.0,2.0,12.0,0.0,1.0,7.13,0.0,4.4,85.13,3.35,Região com ruas íngremes,1941.0,LINHA001,ESTACAO019
403,76,320,1970,9,236218,2139,BAIRRO014,997.0089999999999,69,1,2,2,724,2037,451466,9.0,1.0,1.0,2.0,12.0,0.0,1.0,7.13,0.0,4.4,85.13,3.35,Região com ruas íngremes,1936.0,LINHA001,ESTACAO019
403,108,320,1970,9,331532,2139,BAIRRO014,629.536,80,1,2,2,839,2362,535115,9.0,1.0,1.0,2.0,12.0,0.0,1.0,7.13,0.0,4.4,85.13,3.35,Região com ruas íngremes,1936.0,LINHA001,ESTACAO019
318,155,180,1962,4,419963,2139,BAIRRO014,1183.14,60,0,2,1,458,2807,550202,9.0,1.0,0.0,2.0,12.0,0.0,1.0,9.76,0.59,5.13,77.43,7.09,Região com ruas íngremes,1956.0,LINHA001,ESTACAO019
569,110,143,1985,9,604099,2139,BAIRRO008,2835.45,60,1,2,2,1055,3567,614055,21.0,6.0,1.0,5.0,29.0,0.0,2.0,4.9,0.1,3.27,82.37,9.36,Região Plana - Confortável para caminhar,1779.0,LINHA005,ESTACAO006
328,79,130,1973,9,368400,2139,BAIRRO014,980.92,65,1,1,2,819,2426,439801,6.0,5.0,1.0,4.0,19.0,0.0,1.0,8.14,0.63,6.2,79.46,5.58,Região com ruas íngremes,1963.0,LINHA001,ESTACAO022
2997,189,580,1983,19,514821,2139,BAIRRO012,2959.94,130,2,3,1,1169,3990,1082187,8.0,0.0,1.0,1.0,19.0,0.0,1.0,7.49,0.25,3.68,73.33,15.25,Região com ruas íngremes,1347.0,LINHA003,ESTACAO012
1200,153,917,2006,17,588326,2139,BAIRRO011,2950.95,83,2,3,2,850,3174,807834,12.0,2.0,1.0,5.0,10.0,0.0,0.0,1.95,0.36,6.0,80.18,11.51,Região com ruas íngremes,1435.0,LINHA004,ESTACAO004
1200,245,917,2006,17,923687,2139,BAIRRO011,5146.36,150,3,3,3,1536,5736,1364059,12.0,2.0,1.0,5.0,10.0,0.0,0.0,1.95,0.36,6.0,80.18,11.51,Região com ruas íngremes,1435.0,LINHA004,ESTACAO004
